Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
10-Feb-22,PPML,10,10,0,0,0,0
10-Feb-22,PRABHATSEC,10.8,10.8,0,0,0,0
10-Feb-22,PRAENG,19.15,19.2,-0.0026,0.0422,0.0421,0.8043
10-Feb-22,PRAJIND,394.95,406.35,-0.0285,0.0311,0.0311,0.5942
10-Feb-22,PRAKASH,67.1,64.85,0.0341,0.0348,0.0348,0.6649
10-Feb-22,PRAKASHSTL,6.35,6.65,-0.0462,0.0679,0.0678,1.2953
10-Feb-22,PRAXIS,63.4,65.9,-0.0387,0.0387,0.0387,0.7394
10-Feb-22,PRECAM,170.1,170.5,-0.0023,0.0416,0.0415,0.7929
10-Feb-22,PRECOT,360.75,364.2,-0.0095,0.0359,0.0358,0.684
10-Feb-22,PRECWIRE,100.2,103.85,-0.0358,0.0225,0.0226,0.4318
10-Feb-22,PREMEXPLN,254.15,267.4,-0.0508,0.0302,0.0303,0.5789
10-Feb-22,PREMIER,5.65,5.9,-0.0433,0.043,0.043,0.8215
10-Feb-22,PREMIERPOL,80.85,85.35,-0.0542,0.0444,0.0444,0.8483
10-Feb-22,PRESSMN,42.2,39.2,0.0737,0.0338,0.0341,0.6515
10-Feb-22,PRESTIGE,460.95,463.2,-0.0049,0.031,0.0309,0.5903
10-Feb-22,PRHOLDING,10,10,0,0,0,0
10-Feb-22,PRICOLLTD,129.2,130.8,-0.0123,0.0345,0.0344,0.6572
10-Feb-22,PRIMESECU,115,116.85,-0.016,0.0323,0.0322,0.6152
10-Feb-22,PRINCEPIPE,689.65,689.55,0.0001,0.0274,0.0273,0.5216
10-Feb-22,PRITIKAUTO,18,17.95,0.0028,0.034,0.0339,0.6477
10-Feb-22,PRIVISCL,1994.75,1994.25,0.0003,0.034,0.0339,0.6477
10-Feb-22,PRIYAINT,8.5,8.5,0,0,0,0
10-Feb-22,PROGFIN,10,10,0,0,0,0
10-Feb-22,PROZONINTU,29.8,29.9,-0.0034,0.0383,0.0382,0.7298
10-Feb-22,PRSMJOHNSN,130.05,129.6,0.0035,0.0265,0.0265,0.5063
10-Feb-22,PSB,16.7,16.8,-0.006,0.0289,0.0288,0.5502
10-Feb-22,PSPPROJECT,576,574.5,0.0026,0.0231,0.023,0.4394
10-Feb-22,PSUBNKBEES,32.91,32.86,0.0015,0.0219,0.0218,0.4165
10-Feb-22,PTC,97.6,97,0.0062,0.0237,0.0237,0.4528
10-Feb-22,PTL,32.7,32.8,-0.0031,0.0293,0.0292,0.5579
10-Feb-22,PUNJABCHEM,1519.75,1478.2,0.0277,0.0293,0.0292,0.5579
10-Feb-22,PUNJLLOYD,2.9,3,-0.0339,0.0375,0.0375,0.7164
10-Feb-22,PURBANCHAL,8.65,8.65,0,0,0,0
10-Feb-22,PURVA,134.1,134,0.0007,0.0359,0.0358,0.684
10-Feb-22,PVP,5.4,5.45,-0.0092,0.0769,0.0767,1.4654
10-Feb-22,PVR,1669.7,1647.8,0.0132,0.0272,0.0271,0.5177
10-Feb-22,QGOLDHALF,41.91,41.7,0.005,0.0079,0.0078,0.149
10-Feb-22,QNIFTY,1839,1822,0.0093,0.0106,0.0106,0.2025
10-Feb-22,QUALITY,10,10,0,0,0,0
10-Feb-22,QUESS,659.65,730.1,-0.1015,0.0268,0.0276,0.5273
10-Feb-22,QUICKHEAL,208.7,207.75,0.0046,0.031,0.031,0.5923
10-Feb-22,RADAAN,1.45,1.5,-0.0339,0.0596,0.0595,1.1367
10-Feb-22,RADICO,958.1,909.4,0.0522,0.0253,0.0255,0.4872
10-Feb-22,RADICOFIN,10,10,0,0,0,0
10-Feb-22,RADIOCITY,25.15,24.65,0.0201,0.0222,0.0222,0.4241
10-Feb-22,RAILTEL,112.15,112,0.0013,0.0203,0.0202,0.3859
10-Feb-22,RAIN,239.05,238.6,0.0019,0.0317,0.0316,0.6037
10-Feb-22,RAJESHEXPO,868.25,863.65,0.0053,0.0212,0.0212,0.405
10-Feb-22,RAJMET,213.2,216.3,-0.0144,0.0201,0.0201,0.384
10-Feb-22,RAJRATAN,2416.5,2435.65,-0.0079,0.032,0.0319,0.6094
10-Feb-22,RAJSREESUG,32.3,32.2,0.0031,0.0358,0.0357,0.682
10-Feb-22,RAJTV,42.95,42.35,0.0141,0.0345,0.0344,0.6572
10-Feb-22,RAKAN,1,1,0,0,0,0
10-Feb-22,RALLIS,253.35,249.65,0.0147,0.0207,0.0207,0.3955
10-Feb-22,RAMANEWS,19.65,19.75,-0.0051,0.0339,0.0339,0.6477
10-Feb-22,RAMARAJU,182.8,182.8,0,0,0,0
10-Feb-22,RAMASTEEL,338.95,322.4,0.0501,0.0354,0.0355,0.6782
10-Feb-22,RAMCOCEM,890.45,890.1,0.0004,0.0185,0.0184,0.3515
10-Feb-22,RAMCOIND,245,244.45,0.0022,0.0249,0.0248,0.4738
10-Feb-22,RAMCOSYS,397.3,400.3,-0.0075,0.0352,0.0352,0.6725
10-Feb-22,RAMKY,229.9,234.85,-0.0213,0.0409,0.0408,0.7795
10-Feb-22,RAMPURFERT,11.95,11.95,0,0,0,0
10-Feb-22,RANASUG,35.2,32.95,0.0661,0.0391,0.0393,0.7508
10-Feb-22,RANEENGINE,293.65,282.9,0.0373,0.0311,0.0311,0.5942
10-Feb-22,RANEHOLDIN,616.6,600.9,0.0258,0.0283,0.0283,0.5407
10-Feb-22,RANJANPOLY,28.25,28.25,0,0,0,0
10-Feb-22,RATEGAIN,379.85,383.65,-0.01,0.0096,0.0097,0.1853
10-Feb-22,RATNAMANI,2235.05,2179.8,0.025,0.0185,0.0185,0.3534
10-Feb-22,RAYMOND,752.5,724.8,0.0375,0.027,0.0271,0.5177
10-Feb-22,RBL,793.5,787.8,0.0072,0.0267,0.0266,0.5082
10-Feb-22,RBLBANK,146.4,146.3,0.0007,0.0358,0.0357,0.682
10-Feb-22,RCF,77.75,77.35,0.0052,0.028,0.0279,0.533
10-Feb-22,RCOM,3.35,3.45,-0.0294,0.0455,0.0454,0.8674
10-Feb-22,RECLTD,140.85,138.35,0.0179,0.0213,0.0213,0.4069
10-Feb-22,REDINGTON,173.65,162.8,0.0645,0.0315,0.0318,0.6075
10-Feb-22,REFEX,132.65,129.25,0.026,0.0384,0.0384,0.7336
10-Feb-22,REGALENTER,10,10,0,0,0,0
10-Feb-22,RELAXO,1310.15,1309.2,0.0007,0.0194,0.0194,0.3706
10-Feb-22,RELCAPITAL,14.9,15.1,-0.0133,0.0391,0.039,0.7451
10-Feb-22,RELIANCE,2381,2383.55,-0.0011,0.019,0.0189,0.3611
10-Feb-22,RELIGARE,134.9,135.5,-0.0044,0.0367,0.0366,0.6992
10-Feb-22,RELINFRA,133.1,148.05,-0.1064,0.042,0.0426,0.8139
10-Feb-22,REMSONSIND,226,227.7,-0.0075,0.0358,0.0357,0.682
10-Feb-22,RENUKA,38.2,38.05,0.0039,0.0384,0.0383,0.7317
10-Feb-22,REPCOHOME,278.3,264.95,0.0492,0.0294,0.0295,0.5636
10-Feb-22,REPL,225.95,230.5,-0.0199,0.0219,0.0219,0.4184
10-Feb-22,REPRO,506,504.25,0.0035,0.0295,0.0294,0.5617
10-Feb-22,RESPONIND,211,207.6,0.0162,0.0351,0.035,0.6687
10-Feb-22,REVATHI,801.9,775.05,0.0341,0.0338,0.0338,0.6457
10-Feb-22,RFHL,10.3,10.3,0,0,0,0
10-Feb-22,RGL,935.25,990,-0.0569,0.03,0.0302,0.577
10-Feb-22,RHFL,4.95,4.8,0.0308,0.0411,0.041,0.7833
10-Feb-22,RHIM,425.05,423.85,0.0028,0.0248,0.0248,0.4738
10-Feb-22,RICOAUTO,41.95,42.75,-0.0189,0.0319,0.0319,0.6094
10-Feb-22,RIIL,895.2,882.05,0.0148,0.0368,0.0367,0.7012
10-Feb-22,RISHABHENT,10,10,0,0,0,0
10-Feb-22,RITES,261.1,265.65,-0.0173,0.0186,0.0186,0.3554
10-Feb-22,RITZ,15.25,15.25,0,0,0,0
10-Feb-22,RKEC,56.75,56.8,-0.0009,0.0377,0.0376,0.7183
10-Feb-22,RKFORGE,950.3,933.05,0.0183,0.0282,0.0281,0.5368
10-Feb-22,RMCL,3.2,3.35,-0.0458,0.0324,0.0325,0.6209
10-Feb-22,RML,434.4,381.5,0.1299,0.0356,0.0367,0.7012
10-Feb-22,RNAVAL,3.2,3.05,0.048,0.0388,0.0389,0.7432
10-Feb-22,ROADWAYS,10,10,0,0,0,0
10-Feb-22,ROBERT,10.7,10.7,0,0,0,0
10-Feb-22,ROHITFERRO,32.8,32.1,0.0216,0.089,0.0888,1.6965
10-Feb-22,ROHLTD,96.25,96.65,-0.0041,0.0313,0.0312,0.5961
10-Feb-22,ROLEXRINGS,1290,1258.7,0.0246,0.0127,0.0128,0.2445
10-Feb-22,ROLLT,3.2,3.3,-0.0308,0.04,0.04,0.7642
10-Feb-22,ROLTA,6.95,7,-0.0072,0.0366,0.0365,0.6973
10-Feb-22,ROML,71.35,71.05,0.0042,0.0461,0.046,0.8788
10-Feb-22,ROSSARI,1148.85,1174.25,-0.0219,0.0208,0.0208,0.3974
10-Feb-22,ROSSELLIND,135.65,143.5,-0.0563,0.0328,0.0329,0.6286
10-Feb-22,ROUTE,1751.45,1731.6,0.0114,0.0269,0.0268,0.512
10-Feb-22,RPGLIFE,575.25,577.3,-0.0036,0.0299,0.0299,0.5712
10-Feb-22,RPOWER,16.15,17,-0.0513,0.0415,0.0415,0.7929
10-Feb-22,RPPINFRA,62.25,62.65,-0.0064,0.0418,0.0417,0.7967
10-Feb-22,RPPL,211.3,210.15,0.0055,0.0207,0.0207,0.3955
10-Feb-22,RPSGVENT,710.1,734.85,-0.0343,0.0356,0.0356,0.6801
10-Feb-22,RSSOFTWARE,39.1,40.35,-0.0315,0.0445,0.0445,0.8502
10-Feb-22,RSWM,478.55,481.3,-0.0057,0.0339,0.0338,0.6457
10-Feb-22,RSYSTEMS,286.15,288.35,-0.0077,0.034,0.034,0.6496
10-Feb-22,RTNINDIA,51.85,52.15,-0.0058,0.042,0.0419,0.8005
10-Feb-22,RTNPOWER,6.5,6.2,0.0473,0.0424,0.0424,0.8101
10-Feb-22,RUBYMILLS,414.05,415.1,-0.0025,0.0318,0.0317,0.6056
10-Feb-22,RUCHI,810.55,813.3,-0.0034,0.0268,0.0267,0.5101
10-Feb-22,RUCHINFRA,10.35,10.25,0.0097,0.0369,0.0368,0.7031
10-Feb-22,RUCHIRA,85.8,89.7,-0.0445,0.0303,0.0304,0.5808
10-Feb-22,RUPA,498.7,522.95,-0.0475,0.0287,0.0289,0.5521
10-Feb-22,RUSHIL,385.6,381.5,0.0107,0.0369,0.0369,0.705
10-Feb-22,RVHL,28.4,28.15,0.0088,0.0287,0.0286,0.5464
10-Feb-22,RVNL,35.5,34.2,0.0373,0.0292,0.0293,0.5598
10-Feb-22,RWCL,1.25,1.25,0,0,0,0
10-Feb-22,S&SPOWER,23.25,23.25,0,0.0505,0.0504,0.9629
10-Feb-22,SAANVI,10,10,0,0,0,0
10-Feb-22,SADBHAV,37.8,38.2,-0.0105,0.0329,0.0328,0.6266
10-Feb-22,SADBHIN,13.25,13.35,-0.0075,0.0377,0.0376,0.7183
10-Feb-22,SAFARI,919.9,951.2,-0.0335,0.0237,0.0237,0.4528
10-Feb-22,SAGARDEEP,67,66.15,0.0128,0.0326,0.0325,0.6209
10-Feb-22,SAGCEM,254.6,253.2,0.0055,0.0291,0.029,0.554
10-Feb-22,SAIL,103.4,103.6,-0.0019,0.0316,0.0315,0.6018
10-Feb-22,SAKAR,134.65,136,-0.01,0.0349,0.0348,0.6649
10-Feb-22,SAKHTISUG,17.4,16.85,0.0321,0.0346,0.0346,0.661
10-Feb-22,SAKSOFT,938.7,959.5,-0.0219,0.037,0.0369,0.705
10-Feb-22,SAKUMA,12.65,12.4,0.02,0.0395,0.0394,0.7527
10-Feb-22,SALASAR,226.9,229.1,-0.0096,0.0301,0.03,0.5731
10-Feb-22,SALONA,311.8,309.9,0.0061,0.0402,0.0401,0.7661
10-Feb-22,SALSTEEL,12.35,12.75,-0.0319,0.0379,0.0378,0.7222
10-Feb-22,SALZERELEC,203.25,212.1,-0.0426,0.034,0.0341,0.6515
10-Feb-22,SAMBHAAV,5.05,5.1,-0.0099,0.0412,0.0411,0.7852
10-Feb-22,SAMYAK,9.95,9.95,0,0,0,0
10-Feb-22,SANCO,14.65,14,0.0454,0.0392,0.0392,0.7489
10-Feb-22,SANDESH,742.95,744,-0.0014,0.023,0.023,0.4394
10-Feb-22,SANDHAR,242.05,249.25,-0.0293,0.0239,0.024,0.4585
10-Feb-22,SANGAMIND,361.85,360.3,0.0043,0.0369,0.0368,0.7031
10-Feb-22,SANGHIIND,55.5,56.7,-0.0214,0.0337,0.0336,0.6419
10-Feb-22,SANGHVIMOV,227.15,230.3,-0.0138,0.0371,0.037,0.7069
10-Feb-22,SANGINITA,25.45,24.95,0.0198,0.0357,0.0356,0.6801
10-Feb-22,SANOFI,7293.55,7381.35,-0.012,0.0139,0.0139,0.2656
10-Feb-22,SANSERA,687.05,688.9,-0.0027,0.0124,0.0123,0.235
10-Feb-22,SANWARIA,1.25,1.3,-0.0392,0.0469,0.0469,0.896
10-Feb-22,SAPPHIRE,1296.85,1273.25,0.0184,0.0124,0.0125,0.2388
10-Feb-22,SARDAEN,897.7,882.15,0.0175,0.0331,0.0331,0.6324
10-Feb-22,SAREGAMA,4148.55,3949.9,0.0491,0.0297,0.0299,0.5712
10-Feb-22,SARLAPOLY,68.35,67.5,0.0125,0.0382,0.0381,0.7279
10-Feb-22,SARNIMAL,1,1,0,0,0,0
10-Feb-22,SASKEN,959.3,988.65,-0.0301,0.0283,0.0283,0.5407
10-Feb-22,SASTASUNDR,425.15,428.3,-0.0074,0.036,0.0359,0.6859
10-Feb-22,SATIA,104.45,104.25,0.0019,0.0245,0.0245,0.4681
10-Feb-22,SATIN,101.45,97.25,0.0423,0.0333,0.0333,0.6362
10-Feb-22,SATYASHYAM,22.65,22.65,0,0,0,0
10-Feb-22,SBC,154.45,159.9,-0.0347,0,0.0025,0.0478
10-Feb-22,SBCL,497.9,464.45,0.0695,0.0294,0.0297,0.5674
10-Feb-22,SBICARD,869.7,863.7,0.0069,0.0205,0.0205,0.3917
10-Feb-22,SBIETFCON,69.92,69.95,-0.0004,0.0064,0.0064,0.1223
10-Feb-22,SBIETFIT,360.51,358.14,0.0066,0.0107,0.0106,0.2025
10-Feb-22,SBIETFPB,196,194.44,0.008,0.0163,0.0163,0.3114
10-Feb-22,SBIETFQLTY,150.93,150.49,0.0029,0.0102,0.0102,0.1949
10-Feb-22,SBILIFE,1146.25,1125.7,0.0181,0.0178,0.0178,0.3401
10-Feb-22,SBIN,540.55,535.25,0.0099,0.0219,0.0219,0.4184
10-Feb-22,SCAPDVR,9.85,10.1,-0.0251,0.0583,0.0582,1.1119
10-Feb-22,SCEL,10,10,0,0,0,0
10-Feb-22,SCHAEFFLER,1710.65,1702.65,0.0047,0.0176,0.0175,0.3343
10-Feb-22,SCHAND,117.4,117.15,0.0021,0.0326,0.0326,0.6228
10-Feb-22,SCHNEIDER,107.2,107.95,-0.007,0.0303,0.0303,0.5789
10-Feb-22,SCI,124.5,125.95,-0.0116,0.0296,0.0296,0.5655
10-Feb-22,SDBL,42.35,42.5,-0.0035,0.0328,0.0327,0.6247
10-Feb-22,SEAMECLTD,1299.15,1212,0.0694,0.0291,0.0295,0.5636
10-Feb-22,SECURKLOUD,120.5,121.35,-0.007,0.0395,0.0394,0.7527
10-Feb-22,SEJALLTD,91.85,87.5,0.0485,0.0135,0.0139,0.2656
10-Feb-22,SELAN,151.7,153.05,-0.0089,0.0286,0.0286,0.5464
10-Feb-22,SELMC,136.9,130.4,0.0486,0.0292,0.0293,0.5598
10-Feb-22,SEPOWER,28.1,29.65,-0.0537,0.0421,0.0422,0.8062
10-Feb-22,SEQUENT,152.75,156.25,-0.0227,0.0334,0.0334,0.6381
10-Feb-22,SERVOTECH,112.2,116.4,-0.0367,0.024,0.0241,0.4604
10-Feb-22,SESHAPAPER,145.9,146.55,-0.0044,0.0263,0.0262,0.5006
10-Feb-22,SETCO,17.5,16.65,0.0498,0.0348,0.0349,0.6668
10-Feb-22,SETF10GILT,202.5,201,0.0074,0.0117,0.0117,0.2235
10-Feb-22,SETFGOLD,43.18,43.01,0.0039,0.0079,0.0079,0.1509
10-Feb-22,SETFNIF50,179.84,178.74,0.0061,0.011,0.011,0.2102
10-Feb-22,SETFNIFBK,389.7,385.58,0.0106,0.0159,0.0158,0.3019
10-Feb-22,SETFNN50,438.91,436.9,0.0046,0.011,0.011,0.2102
10-Feb-22,SETUINFRA,3,3.15,-0.0488,0.045,0.045,0.8597
10-Feb-22,SEYAIND,48.8,49.95,-0.0233,0,0.0016,0.0306
10-Feb-22,SFL,3324.65,3346,-0.0064,0.0204,0.0204,0.3897
10-Feb-22,SGETL,10,10,0,0,0,0
10-Feb-22,SGIL,194.2,199.75,-0.0282,0.0218,0.0218,0.4165
10-Feb-22,SGL,32.25,33.45,-0.0365,0.0404,0.0403,0.7699
10-Feb-22,SHAHALLOYS,53.1,54.25,-0.0214,0.0453,0.0452,0.8635
10-Feb-22,SHAKTIPUMP,572.45,576.95,-0.0078,0.0326,0.0325,0.6209
10-Feb-22,SHALBY,143.45,138.85,0.0326,0.0296,0.0296,0.5655
10-Feb-22,SHALPAINTS,138.35,139.5,-0.0083,0.0293,0.0292,0.5579
10-Feb-22,SHANKARA,616.7,605.85,0.0178,0.0335,0.0334,0.6381
10-Feb-22,SHANTI,19.85,20.2,-0.0175,0.0208,0.0208,0.3974
10-Feb-22,SHANTIGEAR,190.2,192.75,-0.0133,0.0282,0.0281,0.5368
10-Feb-22,SHANTNU,12.75,12.75,0,0,0,0
10-Feb-22,SHARDACROP,584,609.45,-0.0427,0.0251,0.0252,0.4814
10-Feb-22,SHARDAMOTR,778.55,789.95,-0.0145,0.0403,0.0402,0.768
10-Feb-22,SHAREINDIA,1258.85,1212,0.0379,0.0301,0.0302,0.577
10-Feb-22,SHARIABEES,444,441,0.0068,0.0145,0.0145,0.277
10-Feb-22,SHEMAROO,118.35,116.1,0.0192,0.0389,0.0388,0.7413
10-Feb-22,SHIL,394.8,387.5,0.0187,0.0304,0.0304,0.5808
10-Feb-22,SHILPAMED,475.25,500.7,-0.0522,0.0288,0.0289,0.5521
10-Feb-22,SHINEWELL,7.5,7.5,0,0,0,0
10-Feb-22,SHIVALIK,942.55,954.75,-0.0129,0.0111,0.0111,0.2121
10-Feb-22,SHIVAMAUTO,27.15,28.4,-0.045,0.0341,0.0342,0.6534
10-Feb-22,SHIVAMILLS,145.85,159.1,-0.087,0.0398,0.0401,0.7661
10-Feb-22,SHIVATEX,226.2,238.7,-0.0538,0.0423,0.0424,0.8101
10-Feb-22,SHK,153,152.35,0.0043,0.0313,0.0312,0.5961
10-Feb-22,SHOPERSTOP,348.55,351.4,-0.0081,0.0313,0.0313,0.598
10-Feb-22,SHRADHA,58.3,60.35,-0.0346,0.0342,0.0342,0.6534
10-Feb-22,SHRADHAIND,49.85,49.85,0,0,0,0
10-Feb-22,SHREDIGCEM,70.85,71.4,-0.0077,0.0271,0.0271,0.5177
10-Feb-22,SHREECEM,25247.15,25421.15,-0.0069,0.0181,0.0181,0.3458
10-Feb-22,SHREEPUSHK,238.5,240.15,-0.0069,0.0333,0.0332,0.6343
10-Feb-22,SHREERAMA,14.9,15.2,-0.0199,0.0427,0.0426,0.8139
10-Feb-22,SHREEVIJAY,10,10,0,0,0,0
10-Feb-22,SHREMINVIT,102.75,102.75,0,0.0017,0.0017,0.0325
10-Feb-22,SHRENIK,3.3,3.15,0.0465,0.0371,0.0372,0.7107
10-Feb-22,SHREYANIND,112.3,112.3,0,0.0365,0.0364,0.6954
10-Feb-22,SHREYANS,10,10,0,0,0,0
10-Feb-22,SHREYAS,283.2,270.1,0.0474,0.0435,0.0435,0.8311
10-Feb-22,SHRIPISTON,780,778.6,0.0018,0.0232,0.0231,0.4413
10-Feb-22,SHRIRAMCIT,1822.95,1788.8,0.0189,0.031,0.0309,0.5903
10-Feb-22,SHRIRAMEPC,9.65,9.3,0.0369,0.0427,0.0427,0.8158
10-Feb-22,SHRIRAMPPS,93.95,95.95,-0.0211,0.0097,0.0098,0.1872
10-Feb-22,SHYAMCENT,19.4,19.25,0.0078,0.0426,0.0425,0.812
10-Feb-22,SHYAMMETL,350.75,341.7,0.0261,0.0151,0.0152,0.2904
10-Feb-22,SICAL,15.3,15.55,-0.0162,0.0413,0.0412,0.7871
10-Feb-22,SIEMENS,2442.35,2417.5,0.0102,0.0185,0.0184,0.3515
10-Feb-22,SIGACHI,346.1,349.35,-0.0093,0.0113,0.0113,0.2159
10-Feb-22,SIGIND,52.6,51.3,0.025,0.0371,0.037,0.7069
10-Feb-22,SIKKO,58.75,58.2,0.0094,0.0198,0.0198,0.3783
10-Feb-22,SIL,14.2,14.45,-0.0175,0.027,0.0269,0.5139
10-Feb-22,SILGO,32.85,32.95,-0.003,0.035,0.0349,0.6668
10-Feb-22,SILINV,317.1,318.25,-0.0036,0.031,0.0309,0.5903
10-Feb-22,SILLYMONKS,22.8,22.65,0.0066,0.0338,0.0337,0.6438
10-Feb-22,SILVER,64.87,64.86,0.0002,0,0,0
10-Feb-22,SIMBHALS,23,23.75,-0.0321,0.0347,0.0347,0.6629
10-Feb-22,SIMPLEXINF,44.2,45.3,-0.0246,0.0346,0.0345,0.6591
10-Feb-22,SINTERCOM,96.6,96,0.0062,0.0221,0.022,0.4203
10-Feb-22,SINTEX,10.85,10.3,0.052,0.0427,0.0427,0.8158
10-Feb-22,SIRCA,507.2,505.95,0.0025,0.0328,0.0328,0.6266
10-Feb-22,SIS,547.8,542.85,0.0091,0.0229,0.0228,0.4356
10-Feb-22,SITAL,75,75,0,0.0007,0.0007,0.0134
10-Feb-22,SITINET,3.7,3.75,-0.0134,0.0454,0.0453,0.8655
10-Feb-22,SIYSIL,485.7,488.3,-0.0053,0.0322,0.0321,0.6133
10-Feb-22,SJS,389,401.75,-0.0323,0.015,0.0152,0.2904
10-Feb-22,SJVN,31.75,31.25,0.0159,0.0178,0.0178,0.3401
10-Feb-22,SKFINDIA,3555.45,3593.9,-0.0108,0.0221,0.0221,0.4222
10-Feb-22,SKIPPER,77.3,78.5,-0.0154,0.0344,0.0343,0.6553
10-Feb-22,SKMEGGPROD,73.15,73.3,-0.002,0.0332,0.0331,0.6324
10-Feb-22,SKYLINE,8.95,8.95,0,0,0,0
10-Feb-22,SKYWEB,10,10,0,0,0,0
10-Feb-22,SLESHA,10,10,0,0,0,0
10-Feb-22,SMARTLINK,158.25,160.35,-0.0132,0.0396,0.0395,0.7546
10-Feb-22,SMCGLOBAL,82,82,0,0.0204,0.0203,0.3878
10-Feb-22,SMCSL,23,23,0,0,0,0
10-Feb-22,SMLISUZU,644.15,637.75,0.01,0.0303,0.0303,0.5789
10-Feb-22,SMLT,109.5,110.75,-0.0114,0.0265,0.0265,0.5063
10-Feb-22,SMMIL,2.25,2.25,0,0,0,0
10-Feb-22,SMSLIFE,729.3,738.25,-0.0122,0.0349,0.0348,0.6649
10-Feb-22,SMSPHARMA,113.2,118.65,-0.047,0.0277,0.0278,0.5311
10-Feb-22,SNOWMAN,38.55,38.75,-0.0052,0.0313,0.0312,0.5961
10-Feb-22,SNSDIAGNOS,10,10,0,0,0,0
10-Feb-22,SNSLAB,10,10,0,0,0,0
10-Feb-22,SNSPL,10,10,0,0,0,0
10-Feb-22,SOBHA,874.85,866.05,0.0101,0.0342,0.0341,0.6515
10-Feb-22,SOLARA,775.25,969.05,-0.2231,0.0306,0.0344,0.6572
10-Feb-22,SOLARINDS,2286.05,2337.2,-0.0221,0.0244,0.0244,0.4662
10-Feb-22,SOMANYCERA,835.05,839.45,-0.0053,0.0283,0.0282,0.5388
10-Feb-22,SOMATEX,5.95,6.2,-0.0412,0.0399,0.0399,0.7623
10-Feb-22,SOMICONVEY,43.95,43.35,0.0137,0.0394,0.0393,0.7508
10-Feb-22,SONACOMS,643.05,648.05,-0.0077,0.0252,0.0251,0.4795
10-Feb-22,SONATSOFTW,806.3,813.35,-0.0087,0.0263,0.0262,0.5006
10-Feb-22,SOPHIA,9.7,9.7,0,0.0007,0.0007,0.0134
10-Feb-22,SORILINFRA,102.5,102,0.0049,0.0423,0.0422,0.8062
10-Feb-22,SOTL,1152.05,1153.75,-0.0015,0.0247,0.0246,0.47
10-Feb-22,SOUTHBANK,8.75,8.75,0,0.0266,0.0266,0.5082
10-Feb-22,SOUTHWEST,209.15,199.1,0.0492,0.0333,0.0333,0.6362
10-Feb-22,SPAL,464.55,475.5,-0.0233,0.0371,0.0371,0.7088
10-Feb-22,SPANDANA,428.45,438.65,-0.0235,0.0324,0.0324,0.619
10-Feb-22,SPANGLE,10,10,0,0,0,0
10-Feb-22,SPARC,324.45,324.35,0.0003,0.0303,0.0302,0.577
10-Feb-22,SPECIALITY,126.6,121.75,0.0391,0.0352,0.0352,0.6725
10-Feb-22,SPENCERS,96.65,98,-0.0139,0.0338,0.0337,0.6438
10-Feb-22,SPENTEX,2.5,2.3,0.0834,0.066,0.0661,1.2628
10-Feb-22,SPIC,52.9,52.45,0.0085,0.0355,0.0354,0.6763
10-Feb-22,SPICEJET,62.95,60.5,0.0397,0.028,0.0281,0.5368
10-Feb-22,SPLIL,61.2,61.25,-0.0008,0.0354,0.0354,0.6763
10-Feb-22,SPMLINFRA,59.75,62.85,-0.0506,0.0396,0.0397,0.7585
10-Feb-22,SPTL,9.7,10.15,-0.0453,0.043,0.043,0.8215
10-Feb-22,SREEL,180.4,179.05,0.0075,0.0287,0.0286,0.5464
10-Feb-22,SREINFRA,5.85,5.85,0,0.044,0.0439,0.8387
10-Feb-22,SRF,2584.5,2583.75,0.0003,0.0227,0.0226,0.4318
10-Feb-22,SRHHYPOLTD,337.45,326.85,0.0319,0.0332,0.0332,0.6343
10-Feb-22,SRINARAYAN,10,10,0,0,0,0
10-Feb-22,SRPL,74.7,71.15,0.0487,0.0323,0.0324,0.619
10-Feb-22,SRTRANSFIN,1265.6,1245.15,0.0163,0.0303,0.0302,0.577
10-Feb-22,SSWL,800.9,783.15,0.0224,0.0273,0.0272,0.5197
10-Feb-22,STAR,390.8,395,-0.0107,0.0287,0.0286,0.5464
10-Feb-22,STARCEMENT,92.9,93.3,-0.0043,0.0193,0.0193,0.3687
10-Feb-22,STARHEALTH,788.7,774.95,0.0176,0.0066,0.0067,0.128
10-Feb-22,STARPAPER,134.4,138.1,-0.0272,0.0277,0.0277,0.5292
10-Feb-22,STCINDIA,107.75,106.75,0.0093,0.0335,0.0334,0.6381
10-Feb-22,STCL,9.25,9.25,0,0,0,0
10-Feb-22,STEADFAST,14.9,14.9,0,0,0,0
10-Feb-22,STEELCAS,296.25,298.05,-0.0061,0.0097,0.0097,0.1853
10-Feb-22,STEELCITY,62.45,61.6,0.0137,0.0348,0.0347,0.6629
10-Feb-22,STEELXIND,240.85,242.9,-0.0085,0.0357,0.0357,0.682
10-Feb-22,STEL,148.9,149.75,-0.0057,0.0338,0.0338,0.6457
10-Feb-22,STERTOOLS,172.55,173.35,-0.0046,0.0265,0.0264,0.5044
10-Feb-22,STLTECH,216.45,206,0.0495,0.0281,0.0283,0.5407
10-Feb-22,STOVEKRAFT,630.55,723.6,-0.1376,0.025,0.0268,0.512
10-Feb-22,STYLAMIND,944.65,956.8,-0.0128,0.022,0.0219,0.4184
